region_id,region_name,kind,number,people,address,rid,parent_rid,latitude,longitude,utc_offset,full_address,id,is_standalone,broadcast_state,is_active,broadcast_state_updated_at,koib
1,Центральный АО,ТИК,79,1750,"улица Арбат, 40 стр. 2",B77T0079,,55.748802,37.587533,180,"Центральный АО, улица Арбат, 40 стр. 2",29006,0,2,1,2020-06-24T06:45:18.615945,1
1,Центральный АО,ТИК,80,1750,"Новая Басманная улица, дом 37, строение 1",B77T0080,,55.770558,37.668785,180,"Центральный АО, Новая Басманная улица, дом 37, строение 1",29007,0,2,1,2020-06-24T06:45:18.615945,1
1,Центральный АО,ТИК,81,1750,"улица Бахрушина, дом 13",B77T0081,,55.735657,37.636275,180,"Центральный АО, улица Бахрушина, дом 13",29008,0,2,1,2020-06-24T06:45:18.615945,1
1,Центральный АО,ТИК,82,1750,"Нижняя Красносельская улица, 5 стр. 7",B77T0082,,55.779327,37.668345,180,"Центральный АО, Нижняя Красносельская улица, 5 стр. 7",29009,0,2,1,2020-06-24T06:45:18.615945,1
1,Центральный АО,ТИК,83,1750,"Проспект Мира, д.5, с.2",B77T0083,,55.774664,37.631918,180,"Центральный АО, Проспект Мира, д.5, с.2",29010,0,2,1,2020-06-24T06:45:18.615945,1
1,Центральный АО,ТИК,84,1750,"Шмитовский проезд, д.2, строние 1, каб 109-110",B77T0084,,55.759309,37.55681,180,"Центральный АО, Шмитовский проезд, д.2, строние 1, каб 109-110",29011,0,2,1,2020-06-24T06:45:18.615945,1
1,Центральный АО,ТИК,85,1750,"город Москва, Воронцовская ул., д. 21",B77T0085,,55.736899,37.659344,180,"Центральный АО, город Москва, Воронцовская ул., д. 21",29012,0,2,1,2020-06-24T06:45:18.615945,1
1,Центральный АО,ТИК,86,1750,"Цветной бульвар, 21 стр. 8",B77T0086,,55.772243,37.619969,180,"Центральный АО, Цветной бульвар, 21 стр. 8",29013,0,2,1,2020-06-24T06:45:18.615945,1
1,Центральный АО,ТИК,87,1750,"улица Пречистенка, дом 14, строение 1",B77T0087,,55.743299,37.597127,180,"Центральный АО, улица Пречистенка, дом 14, строение 1",29014,0,2,1,2020-06-24T06:45:18.615945,1
1,Центральный АО,ТИК,88,1750,"ул. Люсиновская, д. 27, стр. 2",B77T0088,,55.725199,37.623555,180,"Центральный АО, ул. Люсиновская, д. 27, стр. 2",29015,0,2,1,2020-06-24T06:45:18.615945,1
1,Центральный АО,ТИК,9000,1750,"улица Покровка, д. 47",B77T9000,,55.763564,37.654062,180,"Центральный АО, улица Покровка, д. 47",47186,0,2,1,2020-06-25T04:20:12.777976,0
2,Северный АО,ТИК,37,1750,"ул. Усиевича, д. 23/5",B77T0037,,55.805878,37.525708,180,"Северный АО, ул. Усиевича, д. 23/5",28964,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,38,1750,"Ленинградский пр-т, д.30, стр. 3",B77T0038,,55.784779,37.571597,180,"Северный АО, Ленинградский пр-т, д.30, стр. 3",28965,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,39,1750,"Бескудниковский бульвар, д.16А",B77T0039,,55.863843,37.562065,180,"Северный АО, Бескудниковский бульвар, д.16А",28966,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,41,1750,"1-й Новоподмосковный пер., д. 2/1",B77T0041,,55.816222,37.503864,180,"Северный АО, 1-й Новоподмосковный пер., д. 2/1",28968,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,42,1750,"ул. 800-летия Москвы, д.32",B77T0042,,55.879379,37.565515,180,"Северный АО, ул. 800-летия Москвы, д.32",28969,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,43,1750,"Флотская ул., д.1",B77T0043,,55.851076,37.47995,180,"Северный АО, Флотская ул., д.1",28970,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,44,1750,"город Москва, Клязьминская ул., д. 11, корп. 3",B77T0044,,55.887544,37.521848,180,"Северный АО, город Москва, Клязьминская ул., д. 11, корп. 3",28971,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,45,1750,"ул. Дегунинская, д. 1.К.1",B77T0045,,55.863015,37.540533,180,"Северный АО, ул. Дегунинская, д. 1.К.1",28972,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,46,1750,"З. и А. Космодемьянских ул., д. 31, к. 1",B77T0046,,55.824273,37.522504,180,"Северный АО, З. и А. Космодемьянских ул., д. 31, к. 1",28973,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,47,1750,"Флотская ул., д.1",B77T0047,,55.851076,37.47995,180,"Северный АО, Флотская ул., д.1",28974,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,48,1750,"ул.4-ая Новоселки, д.2",B77T0048,,55.927402,37.390838,180,"Северный АО, ул.4-ая Новоселки, д.2",28975,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,49,1750,"Петровско-Разумовский пр., д.5",B77T0049,,55.793763,37.568731,180,"Северный АО, Петровско-Разумовский пр., д.5",28976,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,50,1750,"город Москва, ул. Шишкина, д. 7/27",B77T0050,,55.804936,37.503136,180,"Северный АО, город Москва, ул. Шишкина, д. 7/27",28977,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,51,1750,"Астрадамский пр., д. 4",B77T0051,,55.811558,37.561266,180,"Северный АО, Астрадамский пр., д. 4",28978,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,52,1750,"Флотская ул., д.1",B77T0052,,55.851076,37.47995,180,"Северный АО, Флотская ул., д.1",28979,0,2,1,2020-06-24T06:45:18.615945,1
2,Северный АО,ТИК,53,1750,"город Москва, Хорошевское шоссе, д. 84, корп. 3",B77T0053,,55.779104,37.519719,180,"Северный АО, город Москва, Хорошевское шоссе, д. 84, корп. 3",28980,0,2,1,2020-06-24T06:45:18.615945,0
3,Северо-Восточный АО,ТИК,54,1750,"проспект Мира, д.104",B77T0054,,55.802118,37.636895,180,"Северо-Восточный АО, проспект Мира, д.104",28981,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,55,1750,"Алтуфьевское ш., 56А",B77T0055,,55.880939,37.589311,180,"Северо-Восточный АО, Алтуфьевское ш., 56А",28982,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,56,1750,"ул. Летчика Бабушкина, дом 1, корпус 1",B77T0056,,55.856316,37.66998,180,"Северо-Восточный АО, ул. Летчика Бабушкина, дом 1, корпус 1",28983,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,57,1750,"ул. Пришвина, д. 12, корп 2, каб 232",B77T0057,,55.8877,37.597199,180,"Северо-Восточный АО, ул. Пришвина, д. 12, корп 2, каб 232",28984,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,58,1750,"улица Милашенкова, дом № 14",B77T0058,,55.828632,37.580418,180,"Северо-Восточный АО, улица Милашенкова, дом № 14",28985,0,2,1,2020-06-24T06:45:18.615945,0
3,Северо-Восточный АО,ТИК,59,1750,"город Москва, Алтуфьевское шоссе, д. 85 А",B77T0059,,55.891623,37.584398,180,"Северо-Восточный АО, город Москва, Алтуфьевское шоссе, д. 85 А",28986,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,60,1750,"ул. Летчика Бабушкина, дом 1, корпус 1",B77T0060,,55.856316,37.66998,180,"Северо-Восточный АО, ул. Летчика Бабушкина, дом 1, корпус 1",28987,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,61,1750,"ул. Большая  Марфинская, д. 4",B77T0061,,55.831428,37.592968,180,"Северо-Восточный АО, ул. Большая  Марфинская, д. 4",28988,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,62,1750,"2-ая Ямская, д.15",B77T0062,,55.794978,37.608895,180,"Северо-Восточный АО, 2-ая Ямская, д.15",28989,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,63,1750,"Академика Королева, 10, комн.12",B77T0063,,55.823393,37.619899,180,"Северо-Восточный АО, Академика Королева, 10, комн.12",28990,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,64,1750,"город Москва, проезд Якушкина, д. 4",B77T0064,,55.858427,37.611518,180,"Северо-Восточный АО, город Москва, проезд Якушкина, д. 4",28991,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,65,1750,"город Москва, Будайский проезд, д. 9",B77T0065,,55.836838,37.667564,180,"Северо-Восточный АО, город Москва, Будайский проезд, д. 9",28992,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,66,1750,"ул. Летчика Бабушкина, дом 1, корпус 1",B77T0066,,55.856316,37.66998,180,"Северо-Восточный АО, ул. Летчика Бабушкина, дом 1, корпус 1",28993,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,67,1750,"проезд Шокальского, дом №30, корп.1",B77T0067,,55.880869,37.651035,180,"Северо-Восточный АО, проезд Шокальского, дом №30, корп.1",28994,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,68,1750,"улица 9-я Северная линия, дом № 5",B77T0068,,55.934114,37.552579,180,"Северо-Восточный АО, улица 9-я Северная линия, дом № 5",28995,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,69,1750,"город Москва, Ясный проезд, д. 17",B77T0069,,55.875612,37.619683,180,"Северо-Восточный АО, город Москва, Ясный проезд, д. 17",28996,0,2,1,2020-06-24T06:45:18.615945,1
3,Северо-Восточный АО,ТИК,70,1750,"город Москва, Ярославское шоссе, д. 122, корп. 1",B77T0070,,55.870077,37.712318,180,"Северо-Восточный АО, город Москва, Ярославское шоссе, д. 122, корп. 1",28997,0,2,1,2020-06-24T06:45:18.615945,1
4,Восточный АО,ТИК,1,1750,"Краснобогатырская ул., д.29, к.2",B77T0001,,55.811012,37.706011,180,"Восточный АО, Краснобогатырская ул., д.29, к.2",28928,0,2,1,2020-06-24T06:45:18.615945,1
4,Восточный АО,ТИК,2,1750,"ул. Вешняковская, д. 9, корп. 2, стр. 2",B77T0002,,55.737041,37.828879,180,"Восточный АО, ул. Вешняковская, д. 9, корп. 2, стр. 2",28929,0,2,1,2020-06-24T06:45:18.615945,1
4,Восточный АО,ТИК,3,1750,"город Москва, 15-я Парковая ул., д. 23А",B77T0003,,55.796218,37.817843,180,"Восточный АО, город Москва, 15-я Парковая ул., д. 23А",28930,0,2,1,2020-06-24T06:45:18.615945,0
4,Восточный АО,ТИК,4,1750,"город Москва, Курганская ул., д. 8",B77T0004,,55.829426,37.819882,180,"Восточный АО, город Москва, Курганская ул., д. 8",28931,0,2,1,2020-06-24T06:45:18.615945,1
4,Восточный АО,ТИК,5,1750,"город Москва, Саянская ул., д. 18",B77T0005,,55.766861,37.834237,180,"Восточный АО, город Москва, Саянская ул., д. 18",28932,0,2,1,2020-06-24T06:45:18.615945,1
4,Восточный АО,ТИК,6,1750,"ул. 5-я Парковая, д.16",B77T0006,,55.791319,37.788621,180,"Восточный АО, ул. 5-я Парковая, д.16",28933,0,2,1,2020-06-24T06:45:18.615945,0
4,Восточный АО,ТИК,7,1750,"город Москва, Большая Косинская ул., д. 20, корп. 1",B77T0007,,55.713101,37.855743,180,"Восточный АО, город Москва, Большая Косинская ул., д. 20, корп. 1",28934,0,2,1,2020-06-24T06:45:18.615945,1
4,Восточный АО,ТИК,8,1750,"Открытое ш., д.19, корп.6",B77T0008,,55.825001,37.750289,180,"Восточный АО, Открытое ш., д.19, корп.6",28935,0,2,1,2020-06-24T06:45:18.615945,0
4,Восточный АО,ТИК,9,1750,"Улица Суздальская, д.20",B77T0009,,55.741151,37.854494,180,"Восточный АО, Улица Суздальская, д.20",28936,0,2,1,2020-06-24T06:45:18.615945,1
4,Восточный АО,ТИК,10,1750,"Зелёный проспект, д.20",B77T0010,,55.750437,37.786944,180,"Восточный АО, Зелёный проспект, д.20",28937,0,2,1,2020-06-24T06:45:18.615945,1
4,Восточный АО,ТИК,11,1750,"Зелёный проспект, д.20",B77T0011,,55.750437,37.786944,180,"Восточный АО, Зелёный проспект, д.20",28938,0,2,1,2020-06-24T06:45:18.615945,1
4,Восточный АО,ТИК,12,1750,"ул. 9 Мая, д. 12А",B77T0012,,55.816242,37.866181,180,"Восточный АО, ул. 9 Мая, д. 12А",28939,0,2,1,2020-06-24T06:45:18.615945,0
4,Восточный АО,ТИК,13,1750,"город Москва, Большая Черкизовская ул., д. 14А",B77T0013,,55.795858,37.725703,180,"Восточный АО, город Москва, Большая Черкизовская ул., д. 14А",28940,0,2,1,2020-06-24T06:45:18.615945,1
4,Восточный АО,ТИК,14,1750,"5-я Парковая ул., д. 58А",B77T0014,,55.80441,37.789178,180,"Восточный АО, 5-я Парковая ул., д. 58А",28941,0,2,1,2020-06-24T06:45:18.615945,1
4,Восточный АО,ТИК,15,1750,ул. Щербаковская д. 5 А,B77T0015,,55.782977,37.725415,180,"Восточный АО, ул. Щербаковская д. 5 А",28942,0,2,1,2020-06-24T06:45:18.615945,0
4,Восточный АО,ТИК,16,1750,"Стромынка, д.3",B77T0016,,55.790752,37.683374,180,"Восточный АО, Стромынка, д.3",28943,0,2,1,2020-06-24T06:45:18.615945,1
5,Юго-Восточный АО,ТИК,89,1750,"город Москва, Рязанский проспект, д. 64, корп. 2",B77T0089,,55.713911,37.803872,180,"Юго-Восточный АО, город Москва, Рязанский проспект, д. 64, корп. 2",29016,0,2,1,2020-06-24T06:45:18.615945,1
5,Юго-Восточный АО,ТИК,90,1750,"Капотня 2 квартал, д. 7",B77T0090,,55.640045,37.797146,180,"Юго-Восточный АО, Капотня 2 квартал, д. 7",29017,0,2,1,2020-06-24T06:45:18.615945,1
5,Юго-Восточный АО,ТИК,91,1750,"ул. Юных Ленинцев, д.66, корп. 2",B77T0091,,55.698827,37.770951,180,"Юго-Восточный АО, ул. Юных Ленинцев, д.66, корп. 2",29018,0,2,1,2020-06-24T06:45:18.615945,1
5,Юго-Восточный АО,ТИК,92,1750,"Проезд Завода Серп и Молот, д. 10",B77T0092,,55.752587,37.702346,180,"Юго-Восточный АО, Проезд Завода Серп и Молот, д. 10",29019,0,2,1,2020-06-24T06:45:18.615945,1
5,Юго-Восточный АО,ТИК,93,1750,ул.Люблинская 53,B77T0093,,55.689517,37.737048,180,"Юго-Восточный АО, ул.Люблинская 53",29020,0,2,1,2020-06-24T06:45:18.615945,1
5,Юго-Восточный АО,ТИК,94,1750,"Люблинская улица, 161",B77T0094,,55.652105,37.744037,180,"Юго-Восточный АО, Люблинская улица, 161",29021,0,2,1,2020-06-24T06:45:18.615945,1
5,Юго-Восточный АО,ТИК,95,1750,"1-я Вольская, д.24, корп.1",B77T0095,,55.682468,37.928318,180,"Юго-Восточный АО, 1-я Вольская, д.24, корп.1",29022,0,2,1,2020-06-24T06:45:18.615945,1
5,Юго-Восточный АО,ТИК,96,1750,"ул. Нижегородская, д. 58, к.1",B77T0096,,55.73406,37.705401,180,"Юго-Восточный АО, ул. Нижегородская, д. 58, к.1",29023,0,2,1,2020-06-24T06:45:18.615945,1
5,Юго-Восточный АО,ТИК,97,1750,"город Москва, Шоссейная ул., д. 86",B77T0097,,55.66766,37.719558,180,"Юго-Восточный АО, город Москва, Шоссейная ул., д. 86",29024,0,2,1,2020-06-24T06:45:18.615945,1
5,Юго-Восточный АО,ТИК,98,1750,"город Москва, 1-я Новокузьминская ул., д. 10",B77T0098,,55.715586,37.784875,180,"Юго-Восточный АО, город Москва, 1-я Новокузьминская ул., д. 10",29025,0,2,1,2020-06-24T06:45:18.615945,1
5,Юго-Восточный АО,ТИК,99,1750,"город Москва, 8-я ул. Текстильщиков, д. 16, корп. 5",B77T0099,,55.701425,37.746561,180,"Юго-Восточный АО, город Москва, 8-я ул. Текстильщиков, д. 16, корп. 5",29026,0,2,1,2020-06-24T06:45:18.615945,1
5,Юго-Восточный АО,ТИК,100,1750,"Трофимова ул., д.27 к. 1",B77T0100,,55.702957,37.679772,180,"Юго-Восточный АО, Трофимова ул., д.27 к. 1",29027,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,113,1750,"Бирюлевская ул., д. 48, корп. 2",B77T0113,,55.584629,37.664042,180,"Южный АО, Бирюлевская ул., д. 48, корп. 2",29040,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,114,1750,"город Москва, Медынская ул., д. 14Б",B77T0114,,55.582365,37.645941,180,"Южный АО, город Москва, Медынская ул., д. 14Б",29041,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,115,1750,"город Москва, Алма-Атинская ул., д. 10, корп. 3",B77T0115,,55.638287,37.766809,180,"Южный АО, город Москва, Алма-Атинская ул., д. 10, корп. 3",29042,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,116,1750,"ул. Большая Тульская, д. 9",B77T0116,,55.710494,37.623843,180,"Южный АО, ул. Большая Тульская, д. 9",29043,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,117,1750,"город Москва, Варшавское шоссе, д. 10, корп. 1",B77T0117,,55.697564,37.61963,180,"Южный АО, город Москва, Варшавское шоссе, д. 10, корп. 1",29044,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,119,1750,"ул. Кустанайская, д.3, корп.2",B77T0119,,55.619579,37.755051,180,"Южный АО, ул. Кустанайская, д.3, корп.2",29046,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,120,1750,"Пролетарский пр-т, д.7",B77T0120,,55.645314,37.657485,180,"Южный АО, Пролетарский пр-т, д.7",29047,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,121,1750,"ул. Ак. Миллионщикова, д.37",B77T0121,,55.662171,37.644621,180,"Южный АО, ул. Ак. Миллионщикова, д.37",29048,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,122,1750,"город Москва, Коломенская набережная, д. 22, корп. 2",B77T0122,,55.676346,37.692833,180,"Южный АО, город Москва, Коломенская набережная, д. 22, корп. 2",29049,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,123,1750,"город Москва, Болотниковская ул., д. 3, корп. 2",B77T0123,,55.656037,37.614419,180,"Южный АО, город Москва, Болотниковская ул., д. 3, корп. 2",29050,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,124,1750,"город Москва, Шипиловский проезд, д. 45, корп. 1",B77T0124,,55.60999,37.698008,180,"Южный АО, город Москва, Шипиловский проезд, д. 45, корп. 1",29051,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,125,1750,"Каширское шоссе, д. 122",B77T0125,,55.605816,37.718148,180,"Южный АО, Каширское шоссе, д. 122",29052,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,128,1750,"УЛ. Веселая, д. 31А",B77T0128,,55.623112,37.662282,180,"Южный АО, УЛ. Веселая, д. 31А",29055,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,129,1750,"Варшавское ш., д. 116",B77T0129,,55.633795,37.617132,180,"Южный АО, Варшавское ш., д. 116",29079,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,130,1750,"город Москва, Днепропетровская ул., д. 16, корп. 8",B77T0130,,55.615858,37.582664,180,"Южный АО, город Москва, Днепропетровская ул., д. 16, корп. 8",29080,0,2,1,2020-06-24T06:45:18.615945,1
6,Южный АО,ТИК,131,1750,ул. Подольских Курсантов 4 а,B77T0131,,55.606116,37.610206,180,"Южный АО, ул. Подольских Курсантов 4 а",29081,0,2,1,2020-06-24T06:45:18.615945,1
7,Юго-Западный АО,ТИК,101,1750,"город Москва, Новочерёмушкинская ул., д. 23, корп. 5",B77T0101,,55.680722,37.580131,180,"Юго-Западный АО, город Москва, Новочерёмушкинская ул., д. 23, корп. 5",29028,0,2,1,2020-06-24T06:45:18.615945,1
7,Юго-Западный АО,ТИК,102,1750,"Ленинский пр-т, д.68/10",B77T0102,,55.689136,37.545833,180,"Юго-Западный АО, Ленинский пр-т, д.68/10",29029,0,2,1,2020-06-24T06:45:18.615945,1
7,Юго-Западный АО,ТИК,103,1750,"Улица Каховка, дом 12Б",B77T0103,,55.655341,37.57793,180,"Юго-Западный АО, Улица Каховка, дом 12Б",29030,0,2,1,2020-06-24T06:45:18.615945,1
7,Юго-Западный АО,ТИК,104,1750,"Улица Островитянова, дом № 32",B77T0104,,55.632499,37.523016,180,"Юго-Западный АО, Улица Островитянова, дом № 32",29031,0,2,1,2020-06-24T06:45:18.615945,1
7,Юго-Западный АО,ТИК,105,1750,"Севастопольский проспект, д.15, корп.4",B77T0105,,55.681793,37.599714,180,"Юго-Западный АО, Севастопольский проспект, д.15, корп.4",29032,0,2,1,2020-06-24T06:45:18.615945,1
7,Юго-Западный АО,ТИК,106,1750,"ул.Кравченко, д.8",B77T0106,,55.677245,37.519943,180,"Юго-Западный АО, ул.Кравченко, д.8",29033,0,2,1,2020-06-24T06:45:18.615945,1
7,Юго-Западный АО,ТИК,107,1750,"город Москва, Новаторов ул., д. 4, корп. 8",B77T0107,,55.665116,37.516925,180,"Юго-Западный АО, город Москва, Новаторов ул., д. 4, корп. 8",29034,0,2,1,2020-06-24T06:45:18.615945,1
7,Юго-Западный АО,ТИК,108,1750,"ул. Грина д.1, корп.2",B77T0108,,55.561925,37.582215,180,"Юго-Западный АО, ул. Грина д.1, корп.2",29035,0,2,1,2020-06-24T06:45:18.615945,1
7,Юго-Западный АО,ТИК,109,1750,"город Москва, Профсоюзная ул., д. 154, корп. 2",B77T0109,,55.622182,37.502929,180,"Юго-Западный АО, город Москва, Профсоюзная ул., д. 154, корп. 2",29036,0,2,1,2020-06-24T06:45:18.615945,1
7,Юго-Западный АО,ТИК,110,1750,"ул. Архитектора Власова, д.25, корп.2",B77T0110,,55.674402,37.549148,180,"Юго-Западный АО, ул. Архитектора Власова, д.25, корп.2",29037,0,2,1,2020-06-24T06:45:18.615945,1
7,Юго-Западный АО,ТИК,111,1750,"город Москва, аллея Витте, д. 5",B77T0111,,55.547657,37.542132,180,"Юго-Западный АО, город Москва, аллея Витте, д. 5",29038,0,2,1,2020-06-24T06:45:18.615945,1
7,Юго-Западный АО,ТИК,112,1750,"город Москва, Паустовского ул., д. 8, корп. 1",B77T0112,,55.599036,37.538269,180,"Юго-Западный АО, город Москва, Паустовского ул., д. 8, корп. 1",29039,0,2,1,2020-06-24T06:45:18.615945,1
8,Западный АО,ТИК,17,1750,"ул. Спортивная, д.3А",B77T0017,,55.611119,37.299659,180,"Западный АО, ул. Спортивная, д.3А",28944,0,2,1,2020-06-24T06:45:18.615945,0
8,Западный АО,ТИК,18,1750,"ул. Студенческая, д.44/28",B77T0018,,55.739034,37.537807,180,"Западный АО, ул. Студенческая, д.44/28",28945,0,2,1,2020-06-24T06:45:18.615945,1
8,Западный АО,ТИК,19,1750,"ул. Крылатские холмы, 27-2",B77T0019,,55.756427,37.416341,180,"Западный АО, ул. Крылатские холмы, 27-2",28946,0,2,1,2020-06-24T06:45:18.615945,1
8,Западный АО,ТИК,20,1750,"ул. Академика Павлова, д. 42, корп. 2",B77T0020,,55.74374,37.409684,180,"Западный АО, ул. Академика Павлова, д. 42, корп. 2",28947,0,2,1,2020-06-24T06:45:18.615945,0
8,Западный АО,ТИК,22,1750,"город Москва, Кубинка ул., д. 3, стр. 5",B77T0022,,55.719434,37.405929,180,"Западный АО, город Москва, Кубинка ул., д. 3, стр. 5",28949,0,2,1,2020-06-24T06:45:18.615945,1
8,Западный АО,ТИК,24,1750,"город Москва, Боровское шоссе, д. 33",B77T0024,,55.641829,37.360699,180,"Западный АО, город Москва, Боровское шоссе, д. 33",28951,0,2,1,2020-06-24T06:45:18.615945,1
8,Западный АО,ТИК,25,1750,"ул. Б. Очаковская, д.10",B77T0025,,55.688213,37.463502,180,"Западный АО, ул. Б. Очаковская, д.10",28952,0,2,1,2020-06-24T06:45:18.615945,1
8,Западный АО,ТИК,26,1750,"улица Лобачевского, дом 66 А",B77T0026,,55.676666,37.496399,180,"Западный АО, улица Лобачевского, дом 66 А",28953,0,2,1,2020-06-24T06:45:18.615945,1
8,Западный АО,ТИК,27,1750,"Мичуринский проспект, д. 31, корп. 5",B77T0027,,55.694535,37.498025,180,"Западный АО, Мичуринский проспект, д. 31, корп. 5",28954,0,2,1,2020-06-24T06:45:18.615945,1
8,Западный АО,ТИК,28,1750,"город Москва, Богданова ул., д. 50",B77T0028,,55.650434,37.394422,180,"Западный АО, город Москва, Богданова ул., д. 50",28955,0,2,1,2020-06-24T06:45:18.615945,0
8,Западный АО,ТИК,29,1750,"пр-т Ленинский, д. 150",B77T0029,,55.654523,37.491296,180,"Западный АО, пр-т Ленинский, д. 150",28956,0,2,1,2020-06-24T06:45:18.615945,1
8,Западный АО,ТИК,30,1750,"ул. Б. Филёвская, д.13",B77T0030,,55.748523,37.500405,180,"Западный АО, ул. Б. Филёвская, д.13",28957,0,2,1,2020-06-24T06:45:18.615945,1
8,Западный АО,ТИК,31,1750,"город Москва, Кастанаевская ул., д. 29, корп. 2",B77T0031,,55.734511,37.481001,180,"Западный АО, город Москва, Кастанаевская ул., д. 29, корп. 2",28958,0,2,1,2020-06-24T06:45:18.615945,1
9,Северо-Западный АО,ТИК,71,1750,"ул. Соловьиная роща, д. 8 к.1",B77T0071,,55.891907,37.399846,180,"Северо-Западный АО, ул. Соловьиная роща, д. 8 к.1",28998,0,2,1,2020-06-24T06:45:18.615945,1
9,Северо-Западный АО,ТИК,72,1750,"Митинская улица, дом 35",B77T0072,,55.848043,37.355201,180,"Северо-Западный АО, Митинская улица, дом 35",28999,0,2,1,2020-06-24T06:45:18.615945,1
9,Северо-Западный АО,ТИК,73,1750,"город Москва, ул. Свободы, д. 16",B77T0073,,55.831792,37.454052,180,"Северо-Западный АО, город Москва, ул. Свободы, д. 16",29000,0,2,1,2020-06-24T06:45:18.615945,1
9,Северо-Западный АО,ТИК,74,1750,"г. Москвы, ул. Туристская д. 29 к. 1",B77T0074,,55.856548,37.419808,180,"Северо-Западный АО, г. Москвы, ул. Туристская д. 29 к. 1",29001,0,2,1,2020-06-24T06:45:18.615945,1
9,Северо-Западный АО,ТИК,75,1750,"город Москва, ул. Маршала Катукова, д. 19, корп. 1",B77T0075,,55.808553,37.411867,180,"Северо-Западный АО, город Москва, ул. Маршала Катукова, д. 19, корп. 1",29002,0,2,1,2020-06-24T06:45:18.615945,1
9,Северо-Западный АО,ТИК,76,1750,"город Москва, ул. Народного Ополчения, д. 33, корп. 1",B77T0076,,55.78646,37.480409,180,"Северо-Западный АО, город Москва, ул. Народного Ополчения, д. 33, корп. 1",29003,0,2,1,2020-06-24T06:45:18.615945,0
9,Северо-Западный АО,ТИК,77,1750,"ул.Расплетина, д.9",B77T0077,,55.794021,37.482636,180,"Северо-Западный АО, ул.Расплетина, д.9",29004,0,2,1,2020-06-24T06:45:18.615945,1
9,Северо-Западный АО,ТИК,78,1750,"город Москва, бульвар Яна Райниса, д.43, корп. 1",B77T0078,,55.849417,37.410528,180,"Северо-Западный АО, город Москва, бульвар Яна Райниса, д.43, корп. 1",29005,0,2,1,2020-06-24T06:45:18.615945,1
